""	"T_statistic"	"CI_low"	"CI_high"	"mean_Yes"	"mean_No"	"p.value"	"FDR"
"GO_FOLIC_ACID_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS"	7.20293822693036	0.00841420336253521	0.0147071403577425	0.00453735292715959	-0.00702331893297925	6.74155448154802e-13	5.48560288163562e-09
"GO_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS"	13.0940704027186	0.0101361876927839	0.0137059665985275	0.015110075266342	0.00318899812068634	1.92246663084486e-38	1.931886717336e-34
"GO_FOLIC_ACID_METABOLIC_PROCESS"	9.57238471807776	0.00636976873205774	0.00965083313978898	0.0531369023149097	0.0451266013789863	1.6141180263346e-21	1.51936929818876e-17
"GO_FOLIC_ACID_TRANSPORT"	-0.945716899715893	-0.00202609623843866	0.000707403707225083	0.0295512826061745	0.0302106288717812	0.344331502210462	1
"GO_FOLLICLE_STIMULATING_HORMONE_SECRETION"	0.0945956549165684	-0.00257742159246099	0.00283877642006699	-0.064482255578884	-0.064612932992687	0.924639141487011	1
"GO_FOREBRAIN_CELL_MIGRATION"	-5.73932341152354	-0.00340105951362933	-0.00166922896307838	0.145015564543505	0.147550708781859	9.95808919698673e-09	6.96170015761343e-05
"GO_FOREBRAIN_DEVELOPMENT"	-6.44023552235368	-0.00146233590926512	-0.000779839179653961	0.101732568440756	0.102853655985216	1.28231081985286e-10	9.7211983253045e-07
"GO_FOREBRAIN_DORSAL_VENTRAL_PATTERN_FORMATION"	-5.7665530586244	-0.00456372144561307	-0.00224794468197675	0.16377616647234	0.167181999536135	8.6071487502892e-09	6.03791484832787e-05
"GO_FOREBRAIN_GENERATION_OF_NEURONS"	-10.5278327333682	-0.00455325838633246	-0.00312373258270955	0.179195439765283	0.183033935249804	1.10260633468654e-25	1.06754345324351e-21
"GO_FOREBRAIN_MORPHOGENESIS"	-2.74721730281292	-0.00379129029220915	-0.000633694699062493	0.150842408137926	0.153054900633562	0.00602868446852191	1
"GO_FOREBRAIN_NEUROBLAST_DIVISION"	-2.65068251544073	-0.00487735042626741	-0.000730216724492986	0.0557965560720171	0.0586003396473973	0.00805295447256373	1
"GO_FOREBRAIN_NEURON_DEVELOPMENT"	-6.29221486096192	-0.00457592330775492	-0.00240194048600977	0.186588969193088	0.19007790108997	3.35462873559258e-10	2.50691405410834e-06
"GO_FOREBRAIN_NEURON_DIFFERENTIATION"	-11.7394237775146	-0.00568590029554093	-0.00405862415959014	0.197029817076515	0.201902079304081	1.95734656446351e-31	1.93718589484953e-27
"GO_FOREBRAIN_NEURON_FATE_COMMITMENT"	-9.45837185887227	-0.0109352419943153	-0.0071805836839843	0.167188950535922	0.176246863375072	4.26739341781297e-21	3.99556045709829e-17
"GO_FOREBRAIN_RADIAL_GLIAL_CELL_DIFFERENTIATION"	-1.00777313325549	-0.00241143362679303	0.000773911734193445	0.236958158118219	0.237776919064518	0.31360239256899	1
"GO_FOREBRAIN_REGIONALIZATION"	-4.50716972992769	-0.00385856886681616	-0.00151943614923605	0.104432162171861	0.107121164679887	6.69727573589017e-06	0.0386097946174068
"GO_FOREBRAIN_VENTRICULAR_ZONE_PROGENITOR_CELL_DIVISION"	-6.33074267890337	-0.003912783732768	-0.00206243487635322	0.0475514109343731	0.0505390202389337	2.65582696487034e-10	1.9910734755633e-06
"GO_FOREGUT_MORPHOGENESIS"	-1.43795052586176	-0.00391688538096783	0.000602107479146441	0.121491930923952	0.123149319874862	0.150497539885507	1
"GO_FORELIMB_MORPHOGENESIS"	-6.92605143560224	-0.00326506512491883	-0.00182447568080167	0.0898834447276836	0.0924282151305439	4.84240605397493e-12	3.84777585048848e-08
"GO_FORMATE_METABOLIC_PROCESS"	2.36947477223694	0.000557775571442424	0.00590314827955919	-0.0906175438171714	-0.0938480057426722	0.0178447467792472	1
"GO_FORMATION_OF_ANATOMICAL_BOUNDARY"	0.522362745396678	-0.00287238233385997	0.00495921530944354	-0.0652670300887974	-0.0663104465765892	0.601436890586585	1
"GO_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX"	2.96223183584535	0.00212327144938026	0.0104327159266524	0.197702049183905	0.191424055495889	0.00306676762102122	1
"GO_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA"	7.95208862129926	0.00585944519860156	0.00969375865123581	0.00743794095052878	-0.000338660974389904	2.23160902634832e-15	1.92431646342016e-11
"GO_FORMATION_OF_PRIMARY_GERM_LAYER"	-4.1014590555318	-0.00170903733215214	-0.000603662872507923	0.0481151928907859	0.0492715429931159	4.15532983158516e-05	0.220855780548751
"GO_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX"	2.99979020234929	0.00207039852072604	0.00987998077694209	0.159476725960209	0.153501536311375	0.00271291597393342	1
"GO_FOUR_WAY_JUNCTION_DNA_BINDING"	9.35580520578381	0.00724461317731847	0.011085576853846	0.112225584038313	0.103060489022731	1.22729578427819e-20	1.14187599769242e-16
"GO_FOUR_WAY_JUNCTION_HELICASE_ACTIVITY"	7.49833487979465	0.00903533861171195	0.0154322799779821	-0.0294137209824564	-0.0416475302773034	7.51363475940242e-14	6.26486866238974e-10
"GO_FREE_UBIQUITIN_CHAIN_POLYMERIZATION"	7.13347358309537	0.00928439874524005	0.016321535469472	-0.0124947483428295	-0.0252977154501856	1.12308695475584e-12	9.08801963788427e-09
"GO_FRIZZLED_BINDING"	-9.44845265705254	-0.00431870219265629	-0.00283449588415885	0.0764579182073664	0.0800345172457739	5.17229147227556e-21	4.83764421401933e-17
"GO_FRUCTOSE_1_6_BISPHOSPHATE_METABOLIC_PROCESS"	-0.373041456141677	-0.0044275128893229	0.00301185913091701	0.0371984121171873	0.0379062389963902	0.709130860748545	1
"GO_FRUCTOSE_2_6_BISPHOSPHATE_2_PHOSPHATASE_ACTIVITY"	-3.51350428824179	-0.00703902663103495	-0.00199728920383446	0.170952231793138	0.175470389710572	0.000445258424433715	1
"GO_FRUCTOSE_2_6_BISPHOSPHATE_METABOLIC_PROCESS"	-3.51350428824179	-0.00703902663103495	-0.00199728920383446	0.170952231793138	0.175470389710572	0.000445258424433715	1
"GO_FRUCTOSE_6_PHOSPHATE_BINDING"	6.33473867967733	0.0148127113810082	0.0280893995157568	-0.0633304012990219	-0.0847814567474044	2.55838646335968e-10	1.91930152481243e-06
"GO_FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS"	6.63169039859342	0.00593353417628935	0.0109136894871402	0.0963297340566591	0.0879061222249444	3.61937671644156e-11	2.79053944837644e-07
"GO_FRUCTOSE_BINDING"	4.12188732644264	0.00478521070448143	0.0134649513526152	0.140705200653126	0.131580119624578	3.80871781270855e-05	0.203195095308001
"GO_FRUCTOSE_CATABOLIC_PROCESS_TO_HYDROXYACETONE_PHOSPHATE_AND_GLYCERALDEHYDE_3_PHOSPHATE"	1.51684366496818	-0.000566160591131846	0.0044385583696252	0.171672857122474	0.169736658233228	0.129361754872345	1
"GO_FRUCTOSE_METABOLIC_PROCESS"	-0.170939228153742	-0.00217609906696295	0.00182703301461177	0.152357619745869	0.152532152772044	0.864277205483056	1
"GO_FRUCTOSE_TRANSMEMBRANE_TRANSPORT"	-5.1714676892201	-0.00536911499690838	-0.0024174695677859	0.190230731454822	0.194124023737169	2.39382457603434e-07	0.00154234117433893
"GO_FUCOSE_BINDING"	-2.83570287603321	-0.00501307811365494	-0.000914968120150447	0.107525442191893	0.110489465308796	0.00458728493844232	1
"GO_FUCOSE_CATABOLIC_PROCESS"	-2.77061319730682	-0.00382465843561706	-0.000655064387281597	-0.140035999808785	-0.137796138397335	0.00561086839015888	1
"GO_FUCOSE_METABOLIC_PROCESS"	-2.8360947883857	-0.00334875615885767	-0.0006114383904422	-0.0456415563351387	-0.0436614590604888	0.00458108766187468	1
"GO_FUCOSYLATION"	-0.198670189066701	-0.00202067224150339	0.00164879187786261	-0.131877042564103	-0.131691102382283	0.842527199114235	1
"GO_FUCOSYLTRANSFERASE_ACTIVITY"	-1.06902235302975	-0.002542867897498	0.000748174678442827	-0.172586395169677	-0.17168904856015	0.285099832923624	1
"GO_FUNGIFORM_PAPILLA_DEVELOPMENT"	2.20160906907071	0.000226798937162836	0.00391230669610835	0.241827818773638	0.239758265957002	0.0277288348520199	1
"GO_FUNGIFORM_PAPILLA_MORPHOGENESIS"	2.28422414204864	0.000366180052724308	0.00479883942356802	0.341652604437502	0.339070094699355	0.0223913063902445	1
"GO_FUSION_OF_SPERM_TO_EGG_PLASMA_MEMBRANE_INVOLVED_IN_SINGLE_FERTILIZATION"	2.7774321922452	0.000506221626739072	0.00293565968019039	-0.186637180681177	-0.188358121334642	0.00549948035081825	1
"GO_G_PROTEIN_ALPHA_SUBUNIT_BINDING"	0.579493058185977	-0.00129146478107594	0.00237541132072233	0.178511593235491	0.177969619965668	0.562278509742965	1
"GO_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX"	-0.608696607434021	-0.00266295988355781	0.00140105998728719	0.0978995038707724	0.0985304538189077	0.542747571403353	1
"GO_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX_BINDING"	1.63443690375358	-0.000292954983109167	0.00323130076035137	0.0256078356712696	0.0241386627826485	0.102217789172751	1
"GO_G_PROTEIN_BETA_SUBUNIT_BINDING"	-1.56546459748599	-0.00251404779022965	0.000281561218588772	0.123141481515154	0.124257724800974	0.117523810021861	1
"GO_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_ACTIVITY"	-8.60320263131366	-0.00408349663016881	-0.00256778328043658	0.0323829258318867	0.0357085657871894	1.075814896539e-17	9.65221125174791e-14
"GO_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY"	1.26974301225845	-0.000466832010110094	0.00218347929630402	0.0246591264585263	0.0238008028154293	0.20422314806392	1
"GO_G_PROTEIN_COUPLED_ADENOSINE_RECEPTOR_ACTIVITY"	-9.12233016775505	-0.00952523847933777	-0.00615557354678186	0.0675352335251254	0.0753756395381852	9.47686537712712e-20	8.7300883854095e-16
"GO_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY"	-7.83695014183773	-0.00439039581507734	-0.00263332156862028	0.0915467224104153	0.0950585811022641	5.77491841955535e-15	4.93663038445925e-11
"GO_G_PROTEIN_COUPLED_CHEMOATTRACTANT_RECEPTOR_ACTIVITY"	-17.3223227658564	-0.0082510305602083	-0.00657330783215361	0.234508666322218	0.241920835518399	2.28126356047897e-65	2.33167948516556e-61
"GO_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_ACTIVITY"	-9.55695125673287	-0.0057058437557824	-0.00376328581880289	0.207222007153521	0.211956571940814	2.08033704052384e-21	1.95593288550052e-17
"GO_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_BINDING"	0.62763055452286	-0.00225458106465263	0.00437814470009435	0.000229855552322962	-0.000831926265397899	0.530268545444696	1
"GO_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY"	-7.40856502284955	-0.00392706614269209	-0.00228358683140239	0.0536359038954699	0.0567412303825171	1.50790139063258e-13	1.24899472186096e-09
"GO_G_PROTEIN_COUPLED_NEUROTRANSMITTER_RECEPTOR_ACTIVITY"	-8.55872998906059	-0.00418852299154742	-0.00262724238634843	0.0695110231248906	0.0729189058138385	1.58805483246463e-17	1.42146788053909e-13
"GO_G_PROTEIN_COUPLED_NUCLEOTIDE_RECEPTOR_ACTIVITY"	-8.70021583902274	-0.00660295178277872	-0.00417452580963216	0.209235913161709	0.214624651957914	4.24757033382098e-18	3.83045892703976e-14
"GO_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY"	-8.70021583902274	-0.00660295178277872	-0.00417452580963216	0.209235913161709	0.214624651957914	4.24757033382098e-18	3.83045892703976e-14
"GO_G_PROTEIN_COUPLED_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY"	-6.39010415163076	-0.00460135908935354	-0.00244095069967638	0.126063835829358	0.129584990723873	1.77209129876928e-10	1.3372200940513e-06
"GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY"	-11.7803666691663	-0.00398852845027628	-0.00285036595327273	0.0744702464111994	0.0778896936129739	1.59211309230965e-31	1.57619196138656e-27
"GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING"	-7.33267294921666	-0.00215548564260113	-0.00124609941640159	0.0554167725185178	0.0571175650480192	2.53155577116225e-13	2.08245777735807e-09
"GO_G_PROTEIN_COUPLED_RECEPTOR_COMPLEX"	-6.9222527563428	-0.00499573640876008	-0.00279057732714152	0.144864293802327	0.148757450670278	5.01855095486915e-12	3.98523131326159e-08
"GO_G_PROTEIN_COUPLED_RECEPTOR_DIMERIC_COMPLEX"	-7.02239585397674	-0.00518046856046594	-0.00291929563214288	0.101430356413899	0.105480238510204	2.45389525889418e-12	1.96507932332246e-08
"GO_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION"	1.28534463670119	-0.000633292778438326	0.00304516944288691	0.105805210454095	0.104599272121871	0.198718706280606	1
"GO_G_PROTEIN_COUPLED_RECEPTOR_KINASE_ACTIVITY"	-1.97484791599624	-0.0033528346672982	-1.23596177775893e-05	-0.0273166001481638	-0.0256340030056259	0.0483291123990284	1
"GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY"	-12.3779976440586	-0.00236215847639103	-0.00171620277568006	0.0804823306151947	0.0825215112412302	1.2860389957574e-34	1.28282389826801e-30
"GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER"	-6.74457228721661	-0.00227109453490054	-0.00124817599731015	0.0776478865432372	0.0794075218093425	1.69068471536536e-11	1.31856500951344e-07
"GO_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS"	-3.68948445666435	-0.00510962853324372	-0.00156382046835189	0.149539246274275	0.152875970775073	0.000226581617201543	1
"GO_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_BINDING"	5.06319749945134	0.00438313194399268	0.00992152701382636	-0.00999250219561016	-0.0171448316745197	4.23958704054962e-07	0.00268238672055575
"GO_G_QUADRUPLEX_DNA_BINDING"	9.00918395294163	0.0101550179196688	0.0158035057272177	0.0822198445370359	0.0692405827135927	2.76018565876095e-19	2.52998617482029e-15
"GO_G_QUADRUPLEX_DNA_UNWINDING"	6.79668869921103	0.00498097244010373	0.00901911153979987	0.172582136042422	0.16558209405247	1.18919586814856e-11	9.32329560628472e-08
"GO_G_QUADRUPLEX_RNA_BINDING"	0.240481665165403	-0.00182471783629428	0.00233500704980177	0.22346065321535	0.223205508608596	0.809964573964861	1
"GO_G_RICH_STRAND_TELOMERIC_DNA_BINDING"	2.39800775013429	0.000686500856866865	0.00683687500936744	0.162579391694576	0.158817703761459	0.0165161456550515	1
"GO_G0_TO_G1_TRANSITION"	11.652264587946	0.0080421975688673	0.0112958441038123	0.089746823492971	0.0800778026566312	6.36609753063987e-31	6.29161418953139e-27
"GO_G1_DNA_DAMAGE_CHECKPOINT"	8.22915780666645	0.00516600375139736	0.00839731735828217	0.0873900595093484	0.0806083989545086	2.46342834252148e-16	2.1621510562311e-12
"GO_G1_TO_G0_TRANSITION"	3.95136463883463	0.0022272121016123	0.00661305384421833	-0.0552269841580374	-0.0596471171309527	7.85887358722979e-05	0.403631747440122
"GO_G2_DNA_DAMAGE_CHECKPOINT"	11.7846244283006	0.00971128685487917	0.0135871342486811	-0.0521513411290081	-0.0638005516807883	1.25409418126331e-31	1.24180405828693e-27
"GO_GABA_ERGIC_SYNAPSE"	-0.937601061785761	-0.00115813081090331	0.000408729068634271	0.0792505479367807	0.0796252488079152	0.348486275443738	1
"GO_GABA_GATED_CHLORIDE_ION_CHANNEL_ACTIVITY"	-10.0826686571511	-0.00490998001345097	-0.00331136253246947	0.0942708687073466	0.0983815399803069	1.24617710950466e-23	1.19408690632737e-19
"GO_GABA_RECEPTOR_ACTIVITY"	-9.62127980847633	-0.00495133888828308	-0.00327502679819392	0.117784094139849	0.121897276983087	1.11522906391385e-21	1.05177253017715e-17
"GO_GABA_RECEPTOR_BINDING"	-2.75368302581735	-0.00572047495108809	-0.000962727567313617	0.206412828166044	0.209754429425245	0.00590960902617389	1
"GO_GABA_RECEPTOR_COMPLEX"	-10.0826686571511	-0.00490998001345097	-0.00331136253246947	0.0942708687073466	0.0983815399803069	1.24617710950466e-23	1.19408690632737e-19
"GO_GABAERGIC_NEURON_DIFFERENTIATION"	-8.58624884693533	-0.00445164281418482	-0.00279662187577131	0.106803555809144	0.110427688154122	1.24677978230689e-17	1.11748871888166e-13
"GO_GALACTOLIPID_BIOSYNTHETIC_PROCESS"	-6.81296789501844	-0.00431335730289024	-0.00238572922826393	0.0913917408050618	0.0947412840706389	1.05860124933997e-11	8.31319561106677e-08
"GO_GALACTOLIPID_METABOLIC_PROCESS"	-1.29763514861233	-0.003395226031841	0.00069062442461417	0.104846263110255	0.106198563913868	0.194460379448241	1
"GO_GALACTOSE_BINDING"	3.88937341936314	0.00357603084646945	0.0108443865773146	-0.13417830755335	-0.141388516265242	0.000101618019025066	0.515813064571234
"GO_GALACTOSE_CATABOLIC_PROCESS"	0.510347099100795	-0.00137235203805079	0.0023383829859193	0.192417739902146	0.191934724428212	0.609826837826435	1
"GO_GALACTOSE_CATABOLIC_PROCESS_VIA_UDP_GALACTOSE"	1.03380594514038	-0.00142621672147557	0.00460882818383522	0.133300730841464	0.131709425110284	0.301268652812166	1
"GO_GALACTOSE_METABOLIC_PROCESS"	-0.502028632202932	-0.00185068687657987	0.00109605120369728	0.174093660844535	0.174470978680976	0.615665168022029	1
"GO_GALACTOSIDASE_ACTIVITY"	1.54377191195326	-0.000558131001399252	0.00469491354629178	0.100333096698161	0.0982647054257145	0.122693818533699	1
"GO_GALACTOSIDE_BINDING"	2.44761355526636	0.000557848079469683	0.00504658833917548	-0.117277471801334	-0.120079690010657	0.014408935143872	1
"GO_GALACTOSYLTRANSFERASE_ACTIVITY"	-5.71038616959582	-0.00305423737172428	-0.00149310196055585	0.123910083457519	0.126183753123659	1.18942176563575e-08	8.28551201941867e-05
"GO_GALANIN_RECEPTOR_ACTIVITY"	-0.638060436213985	-0.00154512872045131	0.000786294720010847	-0.165196666952229	-0.164817249952009	0.523458824500259	1
"GO_GAMETE_GENERATION"	7.35372895379442	0.00117294894350008	0.00202570279909038	0.0476559329844872	0.046056607113192	2.27625424972482e-13	1.87586112719822e-09
"GO_GAMMA_AMINOBUTYRIC_ACID_METABOLIC_PROCESS"	-4.33374676623299	-0.00457813062513553	-0.00172633499296225	0.20218216881888	0.205334401627929	1.4893042252484e-05	0.0829095662195784
"GO_GAMMA_AMINOBUTYRIC_ACID_SECRETION"	-3.14431525685995	-0.0046176735551808	-0.00107102809610115	-0.00105964641675304	0.00178470440888793	0.00167242098018687	1
"GO_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY"	-0.419657260921616	-0.00216175540872234	0.00139940158192299	0.164382952859747	0.164764129773146	0.674749773592337	1
"GO_GAMMA_AMINOBUTYRIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY"	-4.42547027319631	-0.00362685167928967	-0.00140003532758495	0.0540468550014334	0.0565602985048707	9.81121178680648e-06	0.0555161524147035
"GO_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT"	-4.62608524560306	-0.00382894638638748	-0.00154968325807196	0.0245165376845934	0.0272058525068231	3.80536628841835e-06	0.0224782986656872
"GO_GAMMA_CATENIN_BINDING"	-4.77895861622452	-0.0040639062602082	-0.0016996748589067	-0.0373283899807009	-0.0344465994211435	1.80168528415116e-06	0.0109236178778085
"GO_GAMMA_DELTA_T_CELL_ACTIVATION"	3.22733719790627	0.00102710138030067	0.00420549016885544	0.0478946589735704	0.0452783631989924	0.0012561051239144	1
"GO_GAMMA_DELTA_T_CELL_DIFFERENTIATION"	0.551380108161532	-0.00139307410372663	0.00248339974189621	0.119916569645126	0.119371406826042	0.581392733320862	1
"GO_GAMMA_SECRETASE_COMPLEX"	2.59714003596252	0.00138299535532841	0.00989804941188476	0.114646349723715	0.109005827340109	0.00942271841451062	1
"GO_GAMMA_TUBULIN_BINDING"	10.0530261431934	0.00656205028991279	0.00974135704033987	0.0111247338660213	0.00297303020089494	1.47241562340929e-23	1.40998520097673e-19
"GO_GAMMA_TUBULIN_COMPLEX"	10.6686035057821	0.0102375524599005	0.0148471697829379	0.0246042095626565	0.0120618484412373	2.90225427873567e-26	2.81837913008021e-22
"GO_GAMMA_TUBULIN_LARGE_COMPLEX"	10.6330948785836	0.0131997552020765	0.0191673103415845	0.0243904082505805	0.00820687547874997	3.95770154313966e-26	3.84055357746272e-22
"GO_GANGLION_DEVELOPMENT"	-6.10190761740631	-0.00363992660759147	-0.0018697622177099	0.0959299386537329	0.0986847830663836	1.12623436689335e-09	8.22038464395458e-06
"GO_GANGLIOSIDE_BIOSYNTHETIC_PROCESS"	0.0410765580044814	-0.00135412905467687	0.00141209146891342	0.110788169031858	0.110759187824739	0.967236208791777	1
"GO_GANGLIOSIDE_CATABOLIC_PROCESS"	-5.95289147211815	-0.00770540733385221	-0.00388770903890169	0.209730794672149	0.215527352858526	2.77248311439939e-09	1.99147462107308e-05
"GO_GANGLIOSIDE_METABOLIC_PROCESS"	-0.654491275064887	-0.00144276329051271	0.000720519286855928	0.128326897125038	0.128688019126867	0.512819705936987	1
"GO_GAP_JUNCTION"	-5.56596284089193	-0.00367012304494068	-0.00175821601806191	0.0617199843526285	0.0644341538841298	2.7257626314671e-08	0.00018644216399235
"GO_GAP_JUNCTION_ASSEMBLY"	-6.47110959619819	-0.00348953292665732	-0.00186681325216637	0.0962357663649189	0.0989139394543308	1.06623568069732e-10	8.10765611602245e-07
"GO_GAP_JUNCTION_CHANNEL_ACTIVITY"	-7.62070418334782	-0.00408090228725144	-0.00241084453232363	0.0871655074002732	0.0904113808100607	3.05792520216406e-14	2.57721936038387e-10
"GO_GAP_JUNCTION_CHANNEL_ACTIVITY_INVOLVED_IN_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING"	-8.07875103593306	-0.00427289622917902	-0.00260402637958062	0.0804228828484994	0.0838613441528792	8.46223815160548e-16	7.35368495374516e-12
"GO_GAP_JUNCTION_HEMI_CHANNEL_ACTIVITY"	-3.43816573764072	-0.00324452929581392	-0.000888149677305499	0.0168728731405252	0.018939212627085	0.000589863614339699	1
"GO_GARP_COMPLEX"	0.186473936352677	-0.00269741185990741	0.00326453237702338	0.0242442201225936	0.0239606598640356	0.852079059243435	1
"GO_GAS_HOMEOSTASIS"	5.55190476858396	0.00466178494819704	0.00975079923741763	0.104970728759363	0.0977644366665552	2.94423417602274e-08	0.000201002867197072
